Averages
80.76923076923077
76.05633802816901
80.0
88.25910931174089
94.6938775510204
87.95180722891565
80.51948051948052
84.15841584158416
87.890625
91.91919191919192
82.72251308900523
79.82062780269058
87.56756756756758
90.67164179104478
81.77777777777779
77.25118483412322
83.6734693877551
91.40625
85.49019607843137
91.9831223628692
85.9504132231405
84.73895582329317
81.05726872246696
83.46456692913385
77.97356828193833
85.34482758620689
85.66037735849056
82.5910931174089
84.73895582329317
74.77064220183486
90.49773755656109
78.49056603773586
77.5
92.37668161434978
78.17460317460318
76.32850241545893
84.88888888888889
75.0
75.5
77.63157894736842
85.87786259541986
72.76264591439688
76.88679245283019
86.36363636363636
81.48148148148148
78.28054298642535
72.3076923076923
88.93280632411067
90.45454545454545
71.83098591549296
84.0
89.33333333333333
81.74273858921161
90.67796610169492
68.12749003984064
72.25130890052355
90.18867924528303
82.42677824267783
77.93427230046949
79.13043478260869
89.21161825726142
88.71794871794872
73.48837209302326
79.27927927927928
89.49579831932773
82.67716535433071
86.77685950413223
91.869918699187
75.38461538461539
91.80327868852459
70.8029197080292
80.95238095238095
86.5546218487395
75.8974358974359
83.80566801619433
79.58115183246073
95.36679536679536
76.32850241545893
78.62903225806451
77.37556561085974
85.86956521739131
81.60377358490565
77.15736040609137
87.96296296296296
82.75862068965517
77.68924302788844
86.36363636363636
91.16279069767442
85.06224066390041
88.01652892561982
90.73359073359073
93.65079365079364
90.96385542168674
70.68062827225131
84.0909090909091
76.31578947368422
82.53275109170306
85.02024291497976
90.5829596412556
87.39837398373984
