Averages
60.19417475728155
86.42857142857143
64.0
58.951965065502186
91.71597633136095
94.70198675496688
88.03418803418803
73.03370786516854
85.8974358974359
89.22155688622755
84.76821192052981
72.32704402515722
92.90780141843972
84.04907975460122
70.1863354037267
98.0
84.10596026490066
87.75510204081633
68.18181818181817
61.97183098591549
62.21198156682027
84.7328244274809
97.85714285714285
92.45283018867924
70.71823204419888
66.52360515021459
54.54545454545454
53.333333333333336
70.0
53.0
57.89473684210527
82.45614035087719
50.73529411764706
86.58536585365853
30.081300813008134
84.07643312101911
67.45283018867924
95.83333333333334
64.74358974358975
71.68141592920354
71.54471544715447
74.50980392156863
61.53846153846154
90.22556390977444
56.30630630630631
85.60606060606061
70.87912087912088
89.39393939393939
66.3716814159292
63.888888888888886
77.02702702702703
26.39593908629442
89.8989898989899
87.37373737373737
58.720930232558146
62.96296296296296
74.21875
72.04301075268818
64.02439024390245
67.87878787878789
64.35185185185185
89.53488372093024
58.6046511627907
66.90647482014388
94.79768786127167
74.6268656716418
66.66666666666666
91.95402298850574
84.13793103448276
75.32467532467533
78.50467289719626
92.10526315789474
95.23809523809523
89.28571428571429
48.97959183673469
78.68852459016394
88.23529411764706
90.1639344262295
91.75824175824175
89.3854748603352
57.14285714285714
88.35616438356165
50.75757575757576
52.83018867924528
75.78947368421053
88.29787234042553
72.32704402515722
59.03083700440529
62.82051282051282
65.4320987654321
81.0126582278481
87.67123287671232
88.43537414965986
77.24867724867724
64.15094339622641
76.19047619047619
64.34782608695652
80.12048192771084
86.7132867132867
62.295081967213115
