Averages
100.0
32.608695652173914
50.0
72.82608695652173
100.0
100.0
87.5
100.0
7.936507936507936
78.94736842105263
100.0
95.6043956043956
88.3495145631068
49.45054945054945
95.08196721311475
91.2621359223301
82.41758241758241
100.0
86.45833333333334
81.15942028985508
100.0
100.0
41.5929203539823
94.56521739130434
20.66115702479339
100.0
100.0
100.0
93.25842696629213
100.0
95.41984732824427
90.56603773584906
100.0
65.82278481012658
85.54216867469879
79.34782608695652
96.93877551020408
82.75862068965517
100.0
28.448275862068968
33.87096774193548
70.88607594936708
25.925925925925924
50.0
20.689655172413794
100.0
20.689655172413794
100.0
11.18421052631579
100.0
95.94594594594594
74.44444444444444
88.88888888888889
84.93150684931507
40.19607843137255
100.0
9.89010989010989
56.52173913043478
100.0
94.0
89.28571428571429
100.0
93.20388349514563
96.7032967032967
20.625
31.46067415730337
100.0
89.0
100.0
100.0
92.85714285714286
31.147540983606557
85.52631578947368
31.03448275862069
21.978021978021978
91.20879120879121
84.84848484848484
90.0
100.0
73.62637362637363
87.95180722891565
96.19047619047619
87.14285714285714
26.08695652173913
23.214285714285715
95.95959595959596
96.62921348314607
62.857142857142854
100.0
40.0
92.95774647887323
90.72164948453609
100.0
69.56521739130434
91.42857142857143
81.25
66.11570247933885
92.6829268292683
